ec5_uuid,created_at,title,1_Surveyor_Nickname,2_Map_sheet_number,3_Functional_Unit_Co,5_11_Name_of_organis,6_12_Description_of_,7_13_When_was_the_or,8_14_Do_you_regard_t,9_15_If_no_what_type,10_16_If_other_pleas,12_21_Total_number_o,13_22_Observed_or_Ve,14_23_How_many_FTEs_,15_24_Observed_or_Ve,16_25_Is_the_organis,17_26_How_many_peopl,19_31_Floor_levels_t,20_32_How_many_store,21_33_Unit_size_Inse,22_34_Square_metres_,23_35_Observed_or_Ve,24_36_Predominant_he,25_37_Premises_type_,26_38_If_other_pleas,27_39_Type_of_associ,28_310_Car_parking_S,29_311_Goods_access_,30_312_Are_these_pre,31_313_If_premises_a,32_314_When_did_the_,33_315_Is_the_premis,34_316_If_rentedleas,35_317_Will_the_leas,37_41_Is_the_localit,38_42_If_so_why_sele,39_43_If_locality_is,40_44_What_is_your_v,41_45_What_are_the_t,42_46_Where_are_the_,43_47_Where_are_the_,44_48_Is_the_organis,45_49_Does_the_organ,46_410_If_yes_where_,47_411_If_yes_when,48_412_If_yes_why,49_413_Are_the_organ,50_414_If_yes_please,51_415_Are_you_aware,52_416_If_yes_how_ha,53_417_If_other_plea,54_418_What_is_your_,56_51_Contact_willin,57_52_Name_of_contac,58_53_Contact_teleph,59_54_Contact_email_,60_55_Organisation_t,61_56_Organisation_w,62_57_Organisation_e,63_58_Street_name_eg,64_59_Street_number_,65_510_Postcode_Incl,66_511_Unit_number_i,68_61_Additional_not,69_62_Internal_photo,71_71_Would_the_acti,lat_72_72_Location,long_72_72_Location,accuracy_72_72_Location,73_73_External_photo,74_74_SIC_Code,75_75_Site_ID,76_76_Notes_on_any_o
fbd6585a-72c6-4072-895a-3015ecc434f6,2019-09-20T11:10:00.567Z,"Jessica 103 1030023",Jessica,103,1030023,"The Kiln Rooms",Ceramics,,,,,,,,,,,"Level 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=fbd6585a-72c6-4072-895a-3015ecc434f6_1568977761.jpg,,51.471064,-0.067114,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=fbd6585a-72c6-4072-895a-3015ecc434f6_1568977797.jpg,23410,,
41572459-28e4-49f4-9b76-9f32a6c5b183,2019-09-20T11:07:07.044Z,"Jessica 103 1030009",Jessica,103,1030009,"Ella Bull","Jewellery maker with British heritage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,51.470857,-0.067011,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=41572459-28e4-49f4-9b76-9f32a6c5b183_1568977622.jpg,32120,,
31a5f09a-4b90-43d3-b5da-7eda75955e5f,2019-09-20T11:02:15.900Z,"Jessica 103 1030031",Jessica,103,1030031,"Peckham Rye Festival",Events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.471043,-0.067052,65,,56210,,
3a4c5a6a-9203-4a6c-ae3a-73b96d242f81,2019-09-20T10:57:20.616Z,"Jessica 103 1030018",Jessica,103,1030018,"Sarah Preece Studios",Sculptor,,,,,,,,,,,"Level 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.471034,-0.066855,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=3a4c5a6a-9203-4a6c-ae3a-73b96d242f81_1568977033.jpg,74100,,
e514b57e-066d-4b15-9909-e3b6efd27cfb,2019-09-20T10:55:01.965Z,"Jessica 103 1030013",Jessica,103,1030013,"Evah Kale",Jeweller,,,,,,,,,,,"Level 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.471015,-0.066862,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=e514b57e-066d-4b15-9909-e3b6efd27cfb_1568976899.jpg,32120,,
55dce9e1-58bc-42bf-bd8f-e21cab03e7a7,2019-09-20T10:52:14.705Z,"Jessica 103 1030006",Jessica,103,1030006,"Anastasia Martynova","Wood carving and gilding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.471018,-0.066815,32,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=55dce9e1-58bc-42bf-bd8f-e21cab03e7a7_1568976715.jpg,74100,,
e1203c36-6ed7-480a-a92c-d89b00bfb873,2019-09-20T10:47:54.100Z,"Jessica 103 1030034",Jessica,103,1030034,"Nicola Pasterfield","Floral artist for fashion & interiors",2017,Yes,,,1,Verified,1,Verified,yes,1,"Level 2",1,11,"Square metres",Verified,2.3,,,,,,yes,,2018,Rented/leased,12,Yes,yes,"Proximity to Central London, Near to customer base, Local amenities, Safety and Security, Availability of parking, reasonable rents compared to other locations, Near to other businesses, Near to home",yes,"Perhaps not enough light, and also if it was cheap","Close to home, outside, community within the building","Southwark, Central London, South London, Greater London Area, UK excluding London, Europe excluding UK, Rest of World","Southwark, South London, Central London, Greater London Area, Rest of World",Growing,yes,"South West England",2029,"More oxygen",yes,"More space",yes,"Own research, Posters or displayed information",,"Uncertain on what’s going to happen to the Arts after Brexit and rent rises",Yes,,07968972748,Nicolapasterfield@gmail.com,,Nickypasterfield.squarespace.com,,,,SE15,215,,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=e1203c36-6ed7-480a-a92c-d89b00bfb873_1568976458.jpg,no,51.471061,-0.066942,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=e1203c36-6ed7-480a-a92c-d89b00bfb873_1568976471.jpg,90030,,
6981cab5-2c3f-40c3-b91b-02405918c8c5,2019-09-20T10:31:14.227Z,"Helen Quinn 36 3600059","Helen Quinn",36,3600059,,"Artist studio",,,,,,Observed,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"SE17 2DG",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
faab566c-c6f7-4c5c-9fb8-cd7bd6e29e1b,2019-09-20T10:30:31.749Z,"Helen Quinn 36 3600058","Helen Quinn",36,3600058,,"Artist studio",,,,,,Observed,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"SE17 2DG",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
210215fc-c8a8-436a-be4c-3ceb066683f1,2019-09-20T10:30:01.083Z,"Helen Quinn 36 3600057","Helen Quinn",36,3600057,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"SE17 2DG",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
4f7767f4-3c58-47a7-9260-1f90b76a0d32,2019-09-20T10:29:31.192Z,"Helen Quinn 36 3600056","Helen Quinn",36,3600056,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
caee6b60-ea3c-4867-982a-341f49d871bc,2019-09-20T10:29:01.985Z,"Helen Quinn 36 3600055","Helen Quinn",36,3600055,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
1f065268-f752-4fe5-97f0-4e298533c11c,2019-09-20T10:27:55.609Z,"Helen Quinn 36 3600054","Helen Quinn",36,3600054,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
901d3fbe-a02e-4909-b7d2-2c8982a69af0,2019-09-20T10:27:18.475Z,"Helen Quinn 36 3600053","Helen Quinn",36,3600053,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
dec21a50-c0b0-4c47-a24a-5c7ebed6e68b,2019-09-20T10:26:39.842Z,"Helen Quinn 36 3600052","Helen Quinn",36,3600052,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
a4a5f9c7-3335-4220-a4fb-5d94f34f1216,2019-09-20T10:26:12.953Z,"Helen Quinn 36 3600051","Helen Quinn",36,3600051,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
db279dad-c948-4091-8638-bb75c5c71d3f,2019-09-20T10:25:47.372Z,"Helen Quinn 36 3600050","Helen Quinn",36,3600050,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
c4b9a7b2-a890-415d-87e6-15c88bb0d4b5,2019-09-20T10:25:14.631Z,"Helen Quinn 36 3600049","Helen Quinn",36,3600049,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
f11dfbe3-c95a-4ee6-bf2e-2113e26413cd,2019-09-20T10:24:46.289Z,"Helen Quinn 36 3600048","Helen Quinn",36,3600048,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
76630e9c-8ce9-4321-97da-76b9e52b705b,2019-09-20T10:24:17.352Z,"Helen Quinn 36 3600047","Helen Quinn",36,3600047,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
e1bf2635-8c14-4e26-b358-8322300b7719,2019-09-20T10:22:17.338Z,"Helen Quinn 36 3600046","Helen Quinn",36,3600046,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
d544713e-c852-4de5-861f-9012490c9370,2019-09-20T10:21:32.716Z,"Helen Quinn 36 3600045","Helen Quinn",36,3600045,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studio","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
c9cda687-99b7-4a2f-a96c-124b66704df5,2019-09-20T10:20:52.483Z,"Helen Quinn 36 3600044","Helen Quinn",36,3600044,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"ASC studios, Turps, Bainbridge"
6dd7caa3-c9da-44b2-9711-2f2956cb9569,2019-09-20T10:19:24.980Z,"Helen Quinn 36 3600043","Helen Quinn",36,3600043,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"SE17 2DG",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
4d1a14a2-63df-46d4-8f07-10b37a54b1b5,2019-09-20T10:18:48.162Z,"Helen Quinn 36 3600042","Helen Quinn",36,3600042,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
7c9655d5-0785-4db0-9f0e-dd7599f52db0,2019-09-20T10:18:24.033Z,"Helen Quinn 36 3600041","Helen Quinn",36,3600041,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
49ee1bfb-ce89-48be-983a-44a87f7c9398,2019-09-20T10:17:54.091Z,"Helen Quinn 36 3600040","Helen Quinn",36,3600040,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
eb97f811-9c5a-4c22-9c1c-8330861a1c03,2019-09-20T10:16:45.303Z,"Helen Quinn 36 3600039","Helen Quinn",36,3600039,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in  council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
b66fd5e1-33d0-4790-91b3-db0fabb5158b,2019-09-20T10:14:58.724Z,"Helen Quinn 36 3600038","Helen Quinn",36,3600038,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,
6ecd7e2c-97d3-477d-9030-95f6ceee5e47,2019-09-20T10:14:34.803Z,"Helen Quinn 36 3600037","Helen Quinn",36,3600037,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bianbridge"
3f32ecca-a2a3-425d-a405-f0cd8f6667f2,2019-09-20T10:14:07.765Z,"Helen Quinn 36 3600036","Helen Quinn",36,3600036,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
d69b95c8-2c60-4952-a4a1-3e1feaa67622,2019-09-20T10:12:38.339Z,"Helen Quinn 36 3600035","Helen Quinn",36,3600035,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
a5a7a676-30ac-4f07-8b19-e905b4741747,2019-09-20T10:12:10.105Z,"Helen Quinn 36 3600034","Helen Quinn",36,3600034,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
12a682f9-c7b0-4dc9-b30a-4a2ab810f81d,2019-09-20T10:11:42.247Z,"Helen Quinn 36 3600033","Helen Quinn",36,3600033,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
260af258-6613-4629-8561-d346d9f0d815,2019-09-20T10:05:06.560Z,"Jessica 103 1030008",Jessica,103,1030008,"Andreas Hudelmayer","Violin, viola and cello maker",2002,Yes,,,1,Verified,1,Verified,yes,1,"Level 3",1,24,"Square metres",Verified,2.3,Other,"Previously used as car park","No associated yard space","Separate car parking in designated car park on site",,yes,,2016,Rented/leased,42,"Don't know",yes,"Proximity to Central London, Near to customer base, Near to home, reasonable rents compared to other locations, Local amenities, Safety and Security, Business Rates",yes,"This is a good idea. Lived in Berlin for 3 years and there is a lot of mixed use in that city.","Good to be in a building where other like-minded people are working, Location, no worry about noise","Europe excluding UK","Southwark, South London, Central London, Greater London Area, UK excluding London, Europe excluding UK",Growing,no,,,,no,,no,,,"Climate Change, rent rises",Yes,"Andreas Hudelmayer","‭07986 698787‬",violins@hudelmayer.com,violins@hudelmayer.com,https://hudelmayer.com/,,"Rye Lane",95A,"SE15 4ST",310,,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=260af258-6613-4629-8561-d346d9f0d815_1568973888.jpg,no,51.470842,-0.067067,65,https://five.epicollect.net/api/media/sia-audit?type=photo&format=entry_original&name=260af258-6613-4629-8561-d346d9f0d815_1568973902.jpg,32200,,
e08f2067-dabb-42f5-b912-e6cd0ea47ac3,2019-09-19T21:24:36.927Z,"Aga 45 1345",Aga,45,1345,"New Signature","Software Company",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528976a2-dbf1-445a-a9e7-26edf9140c24,2019-09-19T20:24:34.346Z,"Aga 45 1329",Aga,45,1329,,vacant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffd00c15-c074-4130-9890-78987a90afc8,2019-09-19T19:38:50.011Z,"Aga 45 1360",Aga,45,1360,,demolished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e161579-2952-4fa9-83f3-0dd0553a0659,2019-09-19T19:38:17.953Z,"Aga 45 1358",Aga,45,1358,,demolished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85546493-c145-4989-9689-da8827553c45,2019-09-19T19:37:42.432Z,"Aga 45 1356",Aga,45,1356,,demolished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a307da60-dafe-11e9-95f8-c14a5d86f4d4,2019-09-19T16:58:00.326Z,"Joe 95 17870267",Joe,95,17870267,,unidentifiable,,,,,,,,,,,"Level 2",1,,,,4.5,"an industrial building with or without a yard",,"No associated yard space","No car parking required, No car parking on site","No goods access required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clements Road",100,"SE16 4DG",68,"Unit possibly used but no activity seen.

Unit 68",,,51.494871,-0.063936,4,,,,
7b5028b0-dafe-11e9-95f8-c14a5d86f4d4,2019-09-19T16:56:53.691Z,"Joe 95 17870266",Joe,95,17870266,,unidentifiable,,,,,,,,,,,"Level 2",1,,,,4.5,"an industrial building with or without a yard",,"No associated yard space","No car parking on site, No car parking required","No goods access required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clements Road",100,"SE16 4DG",67,"Unit possibly used but no activity seen.

Unit 67",,,51.494871,-0.063936,4,,,,
5c80e410-dafe-11e9-95f8-c14a5d86f4d4,2019-09-19T16:56:02.001Z,"Joe 95 17870265",Joe,95,17870265,,unidentifiable,,,,,,,,,,,"Level 2",1,,,,4.5,"an industrial building with or without a yard",,"No associated yard space","No car parking required, No car parking on site","No goods access required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clements Road",100,"SE16  4DG",66,"Unit possibly used but no activity seen.

Unit 66",,,51.494871,-0.063936,4,,,,
2a20c5d0-dafe-11e9-95f8-c14a5d86f4d4,2019-09-19T16:54:37.486Z,"Joe 95 17870264",Joe,95,17870264,,unidentifiable,,,,,,,,,,,"Level 2",1,,,Observed,4.5,"an industrial building with or without a yard",,"No associated yard space","No car parking required, No car parking on site","No goods access required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clements Road",100,"SE16 4DG",65,"Unit possibly used but no activity seen.

Unit 65",,,51.494871,-0.063936,4,,,,
6526ded8-7952-4a55-97bb-a293f766152a,2019-09-19T16:52:32.644Z,"Helen Quinn 36 3600032","Helen Quinn",36,3600032,,"Artist studio",,,,,,,,,,,,1,,,,,"an office building, Other","Offices in council housing block, converted to studios","No associated yard space","No car parking on site","Goods lift access",,,,Rented/leased,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thurlow Street",,"se17 2dg",,,,no,51.488354,-0.086646,4,,90030,,"Other ASC studios, Turps, Bainbridge"
